Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,401,16,T:System.Windows.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,401,16,P:System.Windows.UIElement.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,399,19,T:System.Windows.Controls.RadioButton,,,,,if (LabMode.IsChecked == true) {                  Globals.MODE = Mode.LAB;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Visible;              } else {                  Globals.MODE = Mode.OFFLINE;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,399,19,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,if (LabMode.IsChecked == true) {                  Globals.MODE = Mode.LAB;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Visible;              } else {                  Globals.MODE = Mode.OFFLINE;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,T:System.Windows.Visibility,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,T:System.Windows.Visibility,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,F:System.Windows.Visibility.Collapsed,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,T:System.Windows.Controls.StackPanel,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,T:System.Windows.Visibility,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,398,16,P:System.Windows.UIElement.Visibility,,,,,CorruptionLabModeOptions.Visibility = Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,T:System.Windows.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,T:System.Windows.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,F:System.Windows.Visibility.Visible,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,T:System.Windows.Controls.StackPanel,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,T:System.Windows.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,397,16,P:System.Windows.UIElement.Visibility,,,,,CorruptionLiveModeOptions.Visibility = Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,395,12,T:System.Windows.Controls.RadioButton,,,,,if (LiveMode.IsChecked == true) {                  Globals.MODE = Mode.LIVE;                  CorruptionLiveModeOptions.Visibility = Visibility.Visible;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              } else if (LabMode.IsChecked == true) {                  Globals.MODE = Mode.LAB;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Visible;              } else {                  Globals.MODE = Mode.OFFLINE;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,395,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,if (LiveMode.IsChecked == true) {                  Globals.MODE = Mode.LIVE;                  CorruptionLiveModeOptions.Visibility = Visibility.Visible;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              } else if (LabMode.IsChecked == true) {                  Globals.MODE = Mode.LAB;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Visible;              } else {                  Globals.MODE = Mode.OFFLINE;                  CorruptionLiveModeOptions.Visibility = Visibility.Collapsed;                  CorruptionLabModeOptions.Visibility = Visibility.Collapsed;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,386,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_Exit(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,389,12,M:System.Windows.Window.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,380,8,T:System.Windows.RoutedEventArgs,,,,,"private void Click_WyldStallynMode(object sender, RoutedEventArgs args)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,382,16,T:System.Windows.MessageBox,,,,,"MessageBox.Show($""Wyld Stallyn Mode should only be used when you have a very large fixscriptcONLY USE IN LAB ENVIRONMENT{Environment.NewLine}You will not get any terminal output. You will hammer TCM with commands.{Environment.NewLine}BE CAUTIOUS - Wyld Stallyns Rule!"", ""WARNING"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,382,16,T:System.Windows.MessageBoxResult,,,,,"MessageBox.Show($""Wyld Stallyn Mode should only be used when you have a very large fixscriptcONLY USE IN LAB ENVIRONMENT{Environment.NewLine}You will not get any terminal output. You will hammer TCM with commands.{Environment.NewLine}BE CAUTIOUS - Wyld Stallyns Rule!"", ""WARNING"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,382,16,"M:System.Windows.MessageBox.Show(System.String,System.String)",,,,,"MessageBox.Show($""Wyld Stallyn Mode should only be used when you have a very large fixscriptcONLY USE IN LAB ENVIRONMENT{Environment.NewLine}You will not get any terminal output. You will hammer TCM with commands.{Environment.NewLine}BE CAUTIOUS - Wyld Stallyns Rule!"", ""WARNING"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,381,12,T:System.Windows.Controls.MenuItem,,,,,"if (WyldStallyn.IsChecked == true)                  MessageBox.Show($""Wyld Stallyn Mode should only be used when you have a very large fixscriptcONLY USE IN LAB ENVIRONMENT{Environment.NewLine}You will not get any terminal output. You will hammer TCM with commands.{Environment.NewLine}BE CAUTIOUS - Wyld Stallyns Rule!"", ""WARNING"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,381,12,P:System.Windows.Controls.MenuItem.IsChecked,,,,,"if (WyldStallyn.IsChecked == true)                  MessageBox.Show($""Wyld Stallyn Mode should only be used when you have a very large fixscriptcONLY USE IN LAB ENVIRONMENT{Environment.NewLine}You will not get any terminal output. You will hammer TCM with commands.{Environment.NewLine}BE CAUTIOUS - Wyld Stallyns Rule!"", ""WARNING"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,376,12,T:System.Windows.Controls.MenuItem,,,,,Globals.WYLD_STALLYN = WyldStallyn.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,376,12,P:System.Windows.Controls.MenuItem.IsChecked,,,,,Globals.WYLD_STALLYN = WyldStallyn.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,375,12,T:System.Windows.Controls.TextBox,,,,,Globals.CONNECT_IP = LabIP.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,375,12,P:System.Windows.Controls.TextBox.Text,,,,,Globals.CONNECT_IP = LabIP.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,374,12,T:System.Windows.Controls.TextBox,,,,,Globals.CONNECT_PORT = SitePort.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,374,12,P:System.Windows.Controls.TextBox.Text,,,,,Globals.CONNECT_PORT = SitePort.Text;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,373,12,T:System.Windows.Controls.CheckBox,,,,,Globals.ANNOUNCEMENT_AUDITS = AnnouncementAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,373,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,Globals.ANNOUNCEMENT_AUDITS = AnnouncementAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,372,12,T:System.Windows.Controls.CheckBox,,,,,Globals.TRUNK_AUDITS = TrunkAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,372,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,Globals.TRUNK_AUDITS = TrunkAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,371,12,T:System.Windows.Controls.CheckBox,,,,,Globals.STATION_AUDITS = StationAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,371,12,P:System.Windows.Controls.Primitives.ToggleButton.IsChecked,,,,,Globals.STATION_AUDITS = StationAuditsCheck.IsChecked == true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,370,12,T:System.Windows.Controls.ComboBox,,,,,"Globals.CM_RELEASE = (CMRelease)Enum.Parse(typeof(CMRelease), (string)CMReleaseBox.SelectedItem);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,370,12,P:System.Windows.Controls.Primitives.Selector.SelectedItem,,,,,"Globals.CM_RELEASE = (CMRelease)Enum.Parse(typeof(CMRelease), (string)CMReleaseBox.SelectedItem);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,355,16,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.Invoke(setData);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,355,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.Invoke(setData);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,355,16,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,Dispatcher.Invoke(setData);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,354,33,T:System.Windows.Controls.TextBox,,,,,DataBox.Text = precs;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,354,33,P:System.Windows.Controls.TextBox.Text,,,,,DataBox.Text = precs;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,319,12,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.Invoke(setButtons);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,319,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Dispatcher.Invoke(setButtons);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,319,12,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,Dispatcher.Invoke(setButtons);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,317,16,T:System.Windows.Controls.MenuItem,,,,,FindJiraMenu.IsEnabled = Globals.DRCCD.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,317,16,P:System.Windows.UIElement.IsEnabled,,,,,FindJiraMenu.IsEnabled = Globals.DRCCD.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,F:System.Windows.Visibility.Collapsed,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,F:System.Windows.Visibility.Visible,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Controls.MenuItem,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,T:System.Windows.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,316,16,P:System.Windows.UIElement.Visibility,,,,,FindJiraMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,315,16,T:System.Windows.Controls.MenuItem,,,,,JiraSearchdMenu.IsEnabled = Globals.DRCCD.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,315,16,P:System.Windows.UIElement.IsEnabled,,,,,JiraSearchdMenu.IsEnabled = Globals.DRCCD.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,314,16,T:System.Windows.Controls.MenuItem,,,,,ReinitLabInfo.IsEnabled = Globals.TOOLSA.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,314,16,P:System.Windows.UIElement.IsEnabled,,,,,ReinitLabInfo.IsEnabled = Globals.TOOLSA.Connected();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,F:System.Windows.Visibility.Collapsed,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,F:System.Windows.Visibility.Visible,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Controls.MenuItem,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,T:System.Windows.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,313,16,P:System.Windows.UIElement.Visibility,,,,,AdminMenu.Visibility = Globals.IS_ADMIN ? Visibility.Visible : Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,312,16,T:System.Windows.Controls.MenuItem,,,,,StageLabButton.IsEnabled = Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,312,16,P:System.Windows.UIElement.IsEnabled,,,,,StageLabButton.IsEnabled = Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,311,16,T:System.Windows.Controls.MenuItem,,,,,RunToolsAScriptButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,311,16,P:System.Windows.UIElement.IsEnabled,,,,,RunToolsAScriptButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,310,16,T:System.Windows.Controls.MenuItem,,,,,RunLocalScriptButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,310,16,P:System.Windows.UIElement.IsEnabled,,,,,RunLocalScriptButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,309,16,T:System.Windows.Controls.MenuItem,,,,,PullXLNButton.IsEnabled = Globals.MODE == Mode.LIVE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,309,16,P:System.Windows.UIElement.IsEnabled,,,,,PullXLNButton.IsEnabled = Globals.MODE == Mode.LIVE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,308,16,T:System.Windows.Controls.MenuItem,,,,,LabsMenuItem.IsEnabled = Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,308,16,P:System.Windows.UIElement.IsEnabled,,,,,LabsMenuItem.IsEnabled = Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,307,16,T:System.Windows.Controls.Button,,,,,CancelButton.IsEnabled = cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,307,16,P:System.Windows.UIElement.IsEnabled,,,,,CancelButton.IsEnabled = cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,306,16,T:System.Windows.Controls.Button,,,,,LoadButton.IsEnabled = Globals.MODE == Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,306,16,P:System.Windows.UIElement.IsEnabled,,,,,LoadButton.IsEnabled = Globals.MODE == Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,304,16,T:System.Windows.Controls.Button,,,,,RepairButton.IsEnabled = Globals.AUDIT_COMPLETE && Globals.MODE != Mode.OFFLINE &&                       Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,304,16,P:System.Windows.UIElement.IsEnabled,,,,,RepairButton.IsEnabled = Globals.AUDIT_COMPLETE && Globals.MODE != Mode.OFFLINE &&                       Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,303,16,T:System.Windows.Controls.Button,,,,,AuditButton.IsEnabled = Globals.PRECS_LOADED && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,303,16,P:System.Windows.UIElement.IsEnabled,,,,,AuditButton.IsEnabled = Globals.PRECS_LOADED && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,302,16,T:System.Windows.Controls.Button,,,,,EECCRButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,302,16,P:System.Windows.UIElement.IsEnabled,,,,,EECCRButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,301,16,T:System.Windows.Controls.Button,,,,,CollectButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,301,16,P:System.Windows.UIElement.IsEnabled,,,,,CollectButton.IsEnabled = Globals.MODE != Mode.OFFLINE && Globals.STATE == State.IDLE;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Auditor3\Auditor3.csproj,File,Auditor3\MainWindow.xaml.cs,281,12,T:System.Windows.Threading.Dispatcher,,,,,Dispatcher.Invoke(ShowCollect);
